id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD042429,CLI01755,P044,2023-02-04,1,89,livre,tng,Cash à la livraison,LIV009,2023-02-11
CMD003884,CLI00883,P012,2023-10-13,1,7999,LIVRE,Meknès,Western Union,LIV013,2023-10-19
CMD046098,CLI00365,P028,Feb 14 2024,1,599,DONE,Tanger,Cash à la livraison,LIV014,2024-02-15
CMD041950,CLI00383,P003,14/10/2023,1,11999,en_cours,Rabat,Cash à la livraison,LIV008,2023-10-15
CMD009763,CLI01732,P020,2024-12-21,1,2899,livre,Tanger,Western Union,LIV003,2024-12-26
CMD015257,CLI00279,P019,Aug 25 2022,1,1299,LIVRE,Rabat,Virement bancaire,LIV013,2022-09-04
CMD008034,CLI03061,P007,May 14 2023,1,2299,DONE,Casablanca,Wafacash,LIV011,2023-05-24
CMD041483,CLI03705,P002,Dec 29 2022,1,9499,retourné,rabat,PayPal,LIV011,2023-01-08
CMD047952,CLI00280,P024,2024-08-20,2,799,DONE,Casablanca,PayPal,LIV005,2024-08-30
CMD045587,CLI03998,P014,2024-10-16,0,8999,livre,Tanger,Apple Pay,LIV015,2024-10-26
CMD025557,CLI03515,P043,2024-07-20,1,59,DONE,Tanger,Wafacash,LIV010,2024-07-25
CMD023350,CLI03716,P024,2023-06-28,1,799,livre,Tanger,Wafacash,LIV014,2023-06-30
CMD035244,CLI02055,P009,27/11/2022,1,13999,livré,OUJDA,Apple Pay,LIV014,2022-11-30
CMD045613,CLI04453,P035,2024-09-20,1,699,retourne,Casablanca,Wafacash,LIV002,2024-09-25
CMD048527,CLI02843,P011,26/06/2023,1,5999,livre,Casablanca,Western Union,LIV010,2023-07-04
CMD004037,CLI03526,P007,Jul 12 2024,1,2299,LIVRE,Marrakech,Carte bancaire,LIV006,2024-07-14
CMD032880,CLI04463,P008,10/09/2023,1,1299,LIVRE,Tanger,Wafacash,LIV011,2023-09-11
CMD045330,CLI02494,P008,31/03/2023,1,1299,LIVRE,Tanger,Wafacash,LIV011,2023-04-10
CMD007517,CLI04661,P027,03/12/2023,1,699,annule,Tanger,PayPal,LIV014,2023-12-12
CMD026048,CLI03141,P040,2022-04-05,1,149,LIVRE,Tanger,Carte bancaire,LIV004,2022-04-12
CMD046515,CLI04341,P033,01/06/2023,1,1499,livre,Rabat,Wafacash,LIV014,2023-06-02
CMD032318,CLI00266,P032,Jun 06 2022,1,1299,DONE,Casablanca,Carte bancaire,LIV004,2022-06-16
CMD049043,CLI01412,P003,2023-11-18,1,11999,livré,Tanger,Google Pay,LIV005,2023-11-23
CMD026391,CLI04946,P026,02/03/2023,1,1499,en_cours,Tanger,Western Union,LIV011,2023-03-05
CMD023776,CLI02809,P035,18/12/2023,1,699,LIVRE,Oujda,PayPal,LIV004,2023-12-26
CMD004876,CLI03073,P036,Nov 08 2024,-2,899,livre,Meknès,Cash à la livraison,LIV012,2024-11-10
CMD016720,CLI01313,P017,08/06/2024,1,2199,livre,Tanger,Google Pay,LIV003,2024-06-09
CMD035103,CLI01594,P003,Oct 23 2022,2,11999,LIVRE,Casablanca,Virement bancaire,LIV002,2022-10-26
CMD009713,CLI04460,P005,14/06/2022,1,2799,DONE,Tanger,Wafacash,LIV014,2022-06-20
CMD005327,CLI04967,P009,Oct 23 2024,0,13999,livré,Tnja,Carte bancaire,LIV015,2024-10-27
CMD027186,CLI02814,P011,Nov 11 2023,0,5999,retourne,Casablanca,Wafacash,LIV002,2023-11-14
CMD043179,CLI00478,P016,Oct 22 2022,1,4299,livre,Tanger,PayPal,LIV004,2022-10-23
CMD027417,CLI02792,P019,Aug 07 2022,1,1299,DONE,Tanger,Apple Pay,LIV006,2022-08-13
CMD010747,CLI01135,P016,2022-02-12,1,4299,livré,Casablanca,Western Union,LIV010,2022-02-17
CMD025247,CLI01018,P014,2023-04-28,1,8999,DONE,TANGER,Wafacash,LIV007,2023-04-30
CMD041977,CLI03360,P018,May 25 2024,2,1799,DONE,Marrakech,Wafacash,LIV013,2024-05-27
CMD038714,CLI03776,P033,13/11/2023,1,1499,LIVRE,Kénitra,Carte bancaire,LIV010,2023-11-17
CMD013082,CLI01473,P020,2022-07-19,2,2899,OK,Casablanca,Apple Pay,LIV001,2022-07-20
CMD037070,CLI03969,P029,2023-05-01,2,899,livre,Casablanca,Carte bancaire,LIV011,2023-05-03
CMD025820,CLI03652,P018,10/07/2023,2,1799,DONE,Agadir,Cash à la livraison,,2023-07-13
CMD031544,CLI00634,P013,15/03/2023,1,5499,en_cours,Casablanca,Wafacash,LIV015,2023-03-25
CMD045331,CLI01450,P015,Aug 08 2022,1,14999,livre,Marrakech,Google Pay,LIV007,2022-08-18
CMD003710,CLI04552,P032,2023-02-19,1,1299,DONE,Casablanca,Cash à la livraison,LIV002,2023-02-20
CMD009579,CLI00050,P019,2024-03-26,1,0,livre,Casablanca,Cash à la livraison,LIV005,2024-04-02
CMD033674,CLI01140,P027,07/01/2023,1,699,OK,Marrakech,PayPal,LIV007,2023-01-10
CMD044364,CLI02056,P015,24/12/2024,1,14999,livré,agadir,Western Union,LIV008,2024-12-26
CMD024060,CLI00558,P029,2023-06-09,1,899,LIVRE,Tanger,Apple Pay,LIV007,2023-06-15
CMD038076,CLI02933,P013,Aug 17 2022,2,5499,DONE,Rabat,Google Pay,LIV011,2022-08-18
CMD043081,CLI04345,P008,Nov 01 2022,1,1299,livré,CASABLANCA,Carte bancaire,LIV012,2022-11-08
CMD043749,CLI04652,P019,2024-07-16,1,1299,DONE,Casablanca,Cash à la livraison,LIV010,2024-07-19
CMD017094,CLI00274,P010,28/01/2024,2,6499,LIVRE,Tanger,Western Union,LIV006,2024-02-03
CMD047281,CLI00669,P003,02/06/2022,2,11999,LIVRE,CASABLANCA,Carte bancaire,LIV013,2022-06-12
CMD041901,CLI04778,P030,Apr 07 2022,1,899,LIVRE,tanja,Carte bancaire,LIV002,2022-04-13
CMD045186,CLI00834,P035,23/07/2024,1,699,livre,Casablanca,PayPal,LIV001,2024-07-30
CMD005968,CLI00585,P037,2022-10-04,2,249,DONE,Casablanca,Western Union,LIV002,2022-10-07
CMD019631,CLI02573,P016,Feb 09 2024,4,4299,retourné,Kenitra,Cash à la livraison,LIV013,2024-02-19
CMD044673,CLI03890,P007,2022-07-23,1,2299,livré,Rabat,Cash à la livraison,LIV010,2022-07-29
CMD024334,CLI00495,P026,2023-05-06,1,1499,livré,Rabat,Cash à la livraison,LIV012,2023-05-15
CMD047705,CLI01709,P021,Aug 24 2024,-2,799,LIVRE,Marrakech,Wafacash,LIV005,2024-08-29
CMD042903,CLI03092,P050,21/12/2023,2,22,livré,Casablanca,Google Pay,LIV008,2023-12-29
CMD040724,CLI00758,P010,Jun 19 2023,1,6499,LIVRE,MARRAKECH,Google Pay,LIV012,2023-06-26
CMD011850,CLI02514,P025,11/04/2023,1,499,livré,Tanger,Western Union,LIV001,2023-04-12
CMD009113,CLI01529,P017,2022-06-14,2,2199,livré,Casablanca,Cash à la livraison,LIV003,2022-06-20
CMD040481,CLI00695,P027,2022-10-18,2,699,annulé,AGADIR,Wafacash,LIV010,2022-10-20
CMD005596,CLI03023,P018,11/03/2024,3,1799,DONE,Casablanca,Google Pay,LIV015,2024-03-17
CMD040041,CLI03452,P007,2022-08-07,1,2299,livré,Casablanca,PayPal,LIV012,2022-08-09
CMD015077,CLI04435,P011,2024-03-22,1,5999,retourné,Fès,Western Union,LIV015,2024-03-30
CMD028459,CLI02557,P004,16/11/2024,1,3999,KO,Tanger,Western Union,LIV002,2024-11-22
CMD027550,CLI02373,P040,2024-12-04,1,149,livre,Marrakech,PayPal,LIV008,2024-12-12
CMD026890,CLI00767,P004,Feb 18 2024,1,3999,en_cours,Rabat,Apple Pay,LIV015,2024-02-27
CMD040448,CLI02576,P032,10/05/2023,2,1299,DONE,Tanger,Wafacash,LIV011,2023-05-16
CMD030026,CLI01630,P002,25/04/2024,1,9499,livre,Nador,Apple Pay,LIV007,2024-04-28
CMD032363,CLI04782,P001,2022-07-27,1,12999,DONE,Tanger,PayPal,LIV015,2022-07-30
CMD030145,CLI04349,P043,2023-11-24,3,59,annule,Fès,Carte bancaire,LIV004,2023-11-26
CMD028778,CLI03897,P048,Sep 12 2023,1,69,DONE,Béni Mellal,Virement bancaire,LIV001,2023-09-16
CMD028264,CLI04802,P001,2023-10-31,1,12999,en_cours,Casablanca,Virement bancaire,LIV005,2023-11-10
CMD040541,CLI03812,P011,10/09/2022,4,5999,OK,Casablanca,Apple Pay,LIV015,2022-09-18
CMD002014,CLI02391,P007,Oct 16 2023,3,2299,KO,El Jadida,Cash à la livraison,LIV014,2023-10-24
CMD036460,CLI04481,P037,13/12/2022,1,249,KO,Casablanca,Apple Pay,LIV005,2022-12-15
CMD044530,CLI03816,P013,02/09/2024,1,5499,DONE,Tanger,Google Pay,LIV009,2024-09-10
CMD026310,CLI01858,P030,2024-12-14,1,899,LIVRE,Tanger,Virement bancaire,LIV006,2024-12-21
CMD030029,CLI02740,P023,2022-07-28,3,1299,LIVRE,Fès,Virement bancaire,LIV005,2022-07-30
CMD026196,CLI02598,P034,2024-09-08,2,599,annulé,Tanger,Virement bancaire,LIV003,2024-09-11
CMD021545,CLI04634,P033,Aug 12 2022,1,1499,DONE,Tanger,Wafacash,LIV001,2022-08-13
CMD001375,CLI03432,P022,Jun 07 2024,2,349,en_cours,Tanger,Wafacash,LIV007,2024-06-17
CMD040139,CLI01287,P014,May 20 2022,2,8999,LIVRE,Casablanca,Carte bancaire,LIV011,2022-05-26
CMD026451,CLI04293,P033,2024-08-10,1,1499,LIVRE,Casablanca,PayPal,LIV010,2024-08-19
CMD044901,CLI00175,P006,Oct 02 2024,1,3499,annulé,Taza,Carte bancaire,LIV002,2024-10-12
CMD025334,CLI03605,P010,15/03/2023,1,6499,livre,Tanger,PayPal,LIV014,2023-03-25
CMD028936,CLI04138,P011,Feb 14 2022,0,5999,livre,Tanger,Carte bancaire,LIV015,2022-02-20
CMD041325,CLI03980,P030,2022-02-08,1,899,livre,Meknès,PayPal,,2022-02-11
CMD001429,CLI03162,P015,15/02/2022,1,14999,KO,tangier,Virement bancaire,LIV007,2022-02-24
CMD041747,CLI03330,P020,Jun 18 2024,1,2899,livré,Agadir,PayPal,LIV015,2024-06-21
CMD045964,CLI03834,P028,2024-10-12,2,599,livré,Tanger,Cash à la livraison,LIV006,2024-10-16
CMD020857,CLI01475,P020,30/11/2022,1,2899,livre,Tanger,Western Union,LIV015,2022-12-08
CMD047693,CLI03310,P002,Sep 25 2023,2,9499,LIVRE,Casablanca,Western Union,,2023-09-28
CMD033508,CLI03471,P023,10/08/2022,1,1299,livré,Casablanca,Virement bancaire,LIV007,2022-08-12
CMD048940,CLI03813,P015,2023-11-02,3,14999,livre,Casablanca,Carte bancaire,,2023-11-11
CMD013822,CLI03605,P024,2022-01-14,3,799,livre,Tanger,Apple Pay,LIV014,2022-01-18
CMD010617,CLI00985,P039,24/05/2024,1,189,retourné,Casablanca,Wafacash,LIV010,2024-05-28
CMD035288,CLI02210,P037,2024-11-06,1,249,KO,Tanger,Google Pay,LIV015,2024-11-14
CMD030807,CLI03052,P041,2022-10-22,2,89,LIVRE,RABAT,Apple Pay,LIV003,2022-10-25
CMD028519,CLI01584,P028,02/07/2024,5,599,LIVRE,Tanger,Google Pay,LIV005,2024-07-04
CMD021699,CLI00821,P044,Jun 07 2024,1,89,en_cours,Casablanca,PayPal,LIV009,2024-06-09
CMD029582,CLI03206,P001,Jan 02 2023,1,12999,DONE,Tanger,Google Pay,LIV007,2023-01-06
CMD049509,CLI03740,P035,May 19 2024,3,699,LIVRE,Tanger,Google Pay,LIV004,2024-05-29
CMD034244,CLI01932,P010,07/08/2024,1,6499,livre,Tanger,Virement bancaire,LIV004,2024-08-10
CMD045878,CLI01709,P008,2022-07-03,1,1299,LIVRE,Safi,Carte bancaire,LIV011,2022-07-11
CMD036212,CLI00047,P030,Dec 06 2024,1,899,livré,Rabat,Apple Pay,LIV014,2024-12-14
CMD026573,CLI04425,P034,2024-02-15,1,599,livré,Casablanca,PayPal,LIV010,2024-02-20
CMD016023,CLI03148,P023,Apr 27 2023,-1,1299,livre,Meknès,Cash à la livraison,LIV014,2023-04-29
CMD047307,CLI00920,P048,2022-08-21,1,69,livre,Casablanca,Apple Pay,LIV010,2022-08-27
CMD047052,CLI00115,P005,30/11/2022,1,2799,LIVRE,Fès,Western Union,LIV015,2022-12-03
CMD046067,CLI00556,P015,Dec 10 2024,2,14999,DONE,tng,Virement bancaire,LIV001,2024-12-11
CMD013816,CLI01468,P027,Oct 24 2022,1,699,DONE,Casablanca,Google Pay,LIV006,2022-10-31
CMD018263,CLI00499,P007,Aug 09 2023,1,2299,annulé,Tanger,PayPal,LIV002,2023-08-17
CMD012478,CLI02617,P036,May 28 2024,1,899,livre,Fès,Virement bancaire,LIV008,2024-06-02
CMD017820,CLI00254,P003,2023-05-11,1,11999,annule,Casablanca,Google Pay,LIV004,2023-05-20
CMD023493,CLI02170,P045,Dec 07 2024,1,49,retourné,Fès,Wafacash,LIV010,2024-12-15
CMD022688,CLI04434,P017,29/08/2024,1,2199,livré,Agadir,Google Pay,LIV015,2024-09-04
CMD000579,CLI03135,P031,19/05/2023,2,349,LIVRE,Taza,Virement bancaire,LIV005,2023-05-27
CMD018284,CLI04336,P020,21/05/2023,1,2899,LIVRE,Tanger,Apple Pay,LIV014,2023-05-26
CMD037623,CLI04517,P035,2024-01-25,1,699,annule,Tanger,Carte bancaire,,2024-01-31
CMD008145,CLI02793,P019,29/11/2022,1,1299,retourné,Fès,Western Union,LIV002,2022-12-06
CMD041040,CLI04522,P008,05/08/2023,2,1299,livré,Tanger,Carte bancaire,LIV003,2023-08-06
CMD036337,CLI03093,P023,Jan 20 2022,2,1299,livré,Casablanca,Google Pay,,2022-01-26
CMD002321,CLI04043,P035,2023-12-07,3,699,livre,Rabat,Cash à la livraison,LIV002,2023-12-15
CMD002391,CLI02924,P047,2022-12-07,1,29,livré,Tanger,Carte bancaire,LIV001,2022-12-16
CMD041134,CLI01884,P013,2023-04-19,5,5499,livré,Casablanca,Wafacash,LIV011,2023-04-29
CMD040955,CLI04887,P010,May 10 2022,0,6499,livre,Casablanca,Google Pay,LIV008,2022-05-15
CMD033773,CLI00269,P047,2023-01-02,4,29,LIVRE,Tanger,Carte bancaire,LIV014,2023-01-07
CMD008423,CLI02605,P008,2022-08-27,4,1299,livre,Meknès,Western Union,LIV001,2022-08-29
CMD038016,CLI03259,P033,Jul 23 2024,1,1499,livré,Fès,Apple Pay,LIV010,2024-08-01
CMD048885,CLI03599,P019,Oct 06 2023,1,1299,DONE,tanja,Apple Pay,LIV005,2023-10-11
CMD041179,CLI02953,P032,2022-07-26,3,1299,OK,Tanger,Wafacash,LIV011,2022-08-05
CMD037250,CLI02784,P016,2024-07-09,1,4299,livré,Oujda,Google Pay,LIV012,2024-07-10
CMD031179,CLI00088,P009,Aug 03 2024,3,13999,LIVRE,Agadir,Google Pay,LIV002,2024-08-12
CMD017939,CLI01286,P005,08/09/2022,2,2799,livre,Fès,Carte bancaire,LIV004,2022-09-10
CMD013854,CLI00873,P020,Nov 10 2022,1,2899,livre,Meknès,Apple Pay,LIV012,2022-11-17
CMD027408,CLI01577,P038,2022-07-22,-1,299,livre,Tanger,Apple Pay,,2022-07-26
CMD044287,CLI01352,P019,02/02/2024,0,1299,livre,fès,Virement bancaire,LIV008,2024-02-09
CMD045531,CLI00228,P021,21/04/2023,1,799,LIVRE,Safi,Western Union,LIV010,2023-04-28
CMD007467,CLI03319,P006,14/12/2024,1,3499,KO,Casablanca,PayPal,LIV004,2024-12-21
CMD002064,CLI04154,P005,03/09/2024,1,2799,LIVRE,Casablanca,Virement bancaire,LIV007,2024-09-09
CMD034778,CLI01176,P024,10/10/2022,1,799,DONE,Tanger,Wafacash,LIV008,2022-10-18
CMD043039,CLI00611,P004,Nov 20 2022,3,3999,annule,Casablanca,Western Union,LIV009,2022-11-27
CMD007208,CLI03668,P009,Dec 15 2024,0,13999,livre,agadir,Cash à la livraison,LIV012,2024-12-19
CMD049904,CLI01705,P032,14/12/2022,3,1299,annule,Casablanca,Carte bancaire,,2022-12-22
CMD008740,CLI01600,P004,2024-09-08,1,3999,livré,Casablanca,Apple Pay,LIV001,2024-09-12
CMD020489,CLI03257,P008,2022-01-30,1,1299,LIVRE,Casablanca,Virement bancaire,LIV014,2022-02-04
CMD041467,CLI00873,P014,Jun 06 2023,1,8999,livré,Agadir,Apple Pay,LIV009,2023-06-09
CMD042338,CLI02838,P011,2023-07-10,1,5999,livre,dar beida,Apple Pay,LIV007,2023-07-17
CMD024668,CLI00494,P042,2024-10-08,2,129,livré,tng,Western Union,LIV011,2024-10-10
CMD037528,CLI01805,P050,06/02/2023,1,22,DONE,Casablanca,Wafacash,LIV005,2023-02-12
CMD044126,CLI00319,P016,17/01/2023,1,4299,retourné,Tanger,Wafacash,LIV012,2023-01-18
CMD021583,CLI03404,P027,2022-08-13,1,699,LIVRE,Casablanca,Virement bancaire,LIV001,2022-08-14
CMD043636,CLI00281,P007,Oct 12 2023,1,2299,livré,Tanger,Wafacash,LIV007,2023-10-22
CMD028306,CLI04805,P030,Oct 23 2022,1,899,en_cours,dar beida,Carte bancaire,LIV013,2022-11-01
CMD001463,CLI03823,P017,2022-09-13,1,2199,livre,Casablanca,Cash à la livraison,LIV013,2022-09-19
CMD029817,CLI03698,P033,2022-08-21,1,1499,annulé,Tanger,Cash à la livraison,LIV001,2022-08-22
CMD027708,CLI01287,P028,25/04/2024,1,599,livré,Taza,Western Union,LIV014,2024-05-02
CMD015730,CLI01294,P005,Aug 04 2024,1,2799,OK,Agadir,Wafacash,LIV004,2024-08-07
CMD002916,CLI00283,P016,02/10/2024,1,4299,DONE,Casablanca,Western Union,LIV003,2024-10-03
CMD013970,CLI02558,P001,14/04/2022,3,12999,livré,TETOUAN,Virement bancaire,LIV003,2022-04-16
CMD030590,CLI02330,P023,Mar 21 2023,4,0,annulé,Tanger,Western Union,LIV006,2023-03-23
CMD004945,CLI01499,P043,08/11/2024,1,59,DONE,Tétouan,Western Union,LIV004,2024-11-10
CMD032445,CLI02650,P038,2023-08-23,1,299,DONE,Casablanca,Carte bancaire,LIV013,2023-09-02
CMD040347,CLI00493,P009,Oct 07 2022,1,13999,DONE,Rabat,Carte bancaire,LIV006,2022-10-12
CMD005489,CLI02688,P036,Apr 04 2022,3,899,livré,Tanger,Carte bancaire,LIV012,2022-04-06
CMD047624,CLI00134,P007,2024-07-06,0,2299,livré,Tanger,Cash à la livraison,LIV007,2024-07-09
CMD008723,CLI01888,P030,05/04/2022,1,899,DONE,Marrakech,Virement bancaire,LIV002,2022-04-09
CMD017638,CLI02316,P023,2023-07-30,1,1299,OK,Tanger,Wafacash,LIV008,2023-08-08
CMD032396,CLI01479,P043,2023-01-12,1,0,annule,Tanger,Apple Pay,LIV002,2023-01-22
CMD037296,CLI01909,P020,Dec 28 2024,2,2899,annulé,Casablanca,Carte bancaire,LIV002,2025-01-06
CMD009344,CLI00118,P009,04/01/2022,1,13999,livre,Fès,Cash à la livraison,,2022-01-13
CMD007845,CLI02903,P005,Nov 18 2024,2,2799,livré,agadir,Apple Pay,LIV006,2024-11-21
CMD016055,CLI04988,P026,28/03/2024,1,1499,livre,rabat,Apple Pay,LIV010,2024-04-05
CMD014670,CLI02668,P049,Jul 24 2022,1,79,OK,Tnja,Cash à la livraison,LIV010,2022-08-01
CMD005548,CLI01418,P013,Aug 26 2022,-2,5499,livré,Taza,Carte bancaire,LIV009,2022-09-01
CMD025170,CLI02055,P026,2023-12-30,3,1499,OK,Fès,PayPal,LIV014,2024-01-02
CMD000540,CLI02489,P024,2024-09-24,0,799,DONE,Tanger,Cash à la livraison,,2024-10-01
CMD045784,CLI02864,P002,13/03/2024,1,9499,livre,Tanger,Apple Pay,LIV002,2024-03-18
CMD007135,CLI02770,P029,11/09/2024,2,899,LIVRE,Tanger,Western Union,LIV010,2024-09-18
CMD025187,CLI04193,P012,2023-11-19,4,7999,annule,Casablanca,Google Pay,LIV012,2023-11-20
CMD012447,CLI00127,P040,12/04/2024,2,149,livré,taza,Western Union,LIV008,2024-04-22
CMD012764,CLI02567,P006,2024-07-03,1,3499,livré,Tétouan,Cash à la livraison,LIV001,2024-07-06
CMD032179,CLI04506,P024,14/03/2024,2,799,LIVRE,Tnja,Virement bancaire,LIV008,2024-03-22
CMD007330,CLI00172,P030,Feb 25 2023,1,899,LIVRE,Tétouan,Apple Pay,LIV015,2023-03-03
CMD015904,CLI03003,P020,Mar 15 2022,1,2899,LIVRE,Fes,PayPal,,2022-03-17
CMD005001,CLI01989,P016,16/11/2022,1,4299,livré,Rabat,Carte bancaire,LIV005,2022-11-17
CMD033571,CLI02262,P005,10/11/2022,1,2799,KO,Agadir,Google Pay,LIV015,2022-11-20
CMD014053,CLI04754,P015,18/10/2024,1,14999,DONE,Taza,Cash à la livraison,LIV004,2024-10-27
CMD013744,CLI00636,P017,2022-09-23,1,2199,livre,Tanger,PayPal,LIV001,2022-09-26
CMD039517,CLI00793,P019,2023-04-04,1,1299,livré,Fès,Google Pay,LIV006,2023-04-05
CMD044134,CLI00964,P035,Dec 19 2023,1,699,annulé,tng,Google Pay,LIV005,2023-12-24
CMD018693,CLI03320,P036,2024-02-28,1,899,livre,Tanger,Western Union,LIV002,2024-03-09
CMD015871,CLI00280,P001,Jun 06 2023,1,12999,annulé,Rabat,Wafacash,LIV004,2023-06-13
CMD014342,CLI01169,P041,2024-01-07,2,89,annule,Tnja,Apple Pay,LIV006,2024-01-10
CMD007387,CLI00915,P034,Dec 10 2023,1,599,retourne,Tanger,Cash à la livraison,LIV009,2023-12-17
CMD044665,CLI02709,P009,2023-04-11,0,13999,livré,Tanger,Google Pay,LIV008,2023-04-14
CMD004186,CLI00452,P005,2022-04-12,1,2799,DONE,Meknès,Google Pay,LIV005,2022-04-16
CMD028760,CLI04030,P006,29/07/2022,2,3499,DONE,Tanger,Virement bancaire,LIV010,2022-08-02
CMD043467,CLI02807,P016,2023-09-06,1,4299,annule,casa,Virement bancaire,LIV014,2023-09-09
CMD015051,CLI00393,P021,2023-09-23,2,799,DONE,tanja,Western Union,LIV004,2023-09-30
CMD008448,CLI03857,P008,2023-01-17,2,1299,LIVRE,Casablanca,Google Pay,LIV013,2023-01-26
CMD015358,CLI00375,P005,Dec 17 2022,1,2799,en_cours,Marrakech,Western Union,LIV013,2022-12-18
CMD001771,CLI00289,P047,19/07/2022,1,29,livré,fès,Virement bancaire,LIV004,2022-07-26
CMD023800,CLI04564,P008,2023-07-05,1,1299,livré,Tanger,Apple Pay,LIV002,2023-07-08
CMD002346,CLI03221,P003,25/07/2022,2,11999,en_cours,Kenitra,Wafacash,LIV011,2022-08-03
CMD016262,CLI01965,P036,Jun 24 2023,1,899,LIVRE,BENI MELLAL,PayPal,LIV013,2023-07-04
CMD035445,CLI04406,P018,23/03/2024,1,1799,livre,Casablanca,Virement bancaire,LIV001,2024-03-29
CMD036378,CLI00268,P019,Jan 26 2023,0,1299,LIVRE,Casablanca,Virement bancaire,LIV013,2023-01-29
CMD015329,CLI01200,P011,30/08/2024,1,5999,LIVRE,tng,Cash à la livraison,LIV001,2024-09-07
CMD028367,CLI00473,P013,06/11/2023,1,5499,livre,Tanger,Wafacash,LIV015,2023-11-16
CMD007383,CLI02846,P031,2023-10-08,-1,349,livre,Casablanca,Western Union,LIV014,2023-10-12
CMD037069,CLI01102,P028,May 26 2022,1,599,livre,dar beida,Virement bancaire,LIV007,2022-06-01
CMD024111,CLI04976,P035,2022-07-25,3,699,LIVRE,Oujda,Cash à la livraison,LIV005,2022-08-04
CMD020526,CLI00175,P033,2023-06-26,1,1499,DONE,Tanger,Google Pay,LIV014,2023-06-30
CMD047447,CLI04866,P001,03/03/2024,1,12999,LIVRE,Tanger,Virement bancaire,LIV002,2024-03-07
CMD019837,CLI02556,P011,2024-03-19,1,5999,LIVRE,Agadir,PayPal,LIV009,2024-03-28
CMD024407,CLI02259,P022,16/11/2022,1,349,en_cours,Tanger,Virement bancaire,LIV009,2022-11-23
CMD034048,CLI04529,P027,02/07/2024,1,699,DONE,Casablanca,Wafacash,LIV001,2024-07-10
CMD028952,CLI02270,P001,25/12/2023,1,12999,en_cours,Safi,Virement bancaire,LIV011,2024-01-02
CMD045605,CLI03581,P004,Oct 04 2024,1,3999,annulé,Tanger,Apple Pay,LIV014,2024-10-13
CMD015160,CLI03751,P015,Oct 23 2023,-2,14999,annulé,casablanca,Western Union,LIV005,2023-10-25
CMD036523,CLI02733,P030,2023-03-08,1,899,livré,Rabat,Western Union,LIV003,2023-03-16
CMD048162,CLI01066,P022,2022-07-09,1,349,KO,Fès,Wafacash,LIV011,2022-07-14
CMD004170,CLI02905,P018,2023-05-12,1,1799,livre,Tanger,Carte bancaire,LIV004,2023-05-20
CMD042177,CLI03008,P041,12/08/2022,1,89,LIVRE,Casablanca,Cash à la livraison,LIV002,2022-08-13
CMD033170,CLI02197,P026,Apr 12 2022,2,1499,annule,tetouan,Apple Pay,LIV010,2022-04-18
CMD044477,CLI00400,P014,25/06/2024,2,8999,livré,Rabat,Wafacash,LIV011,2024-06-27
CMD045701,CLI00108,P028,Nov 22 2022,1,599,OK,Oujda,Google Pay,LIV001,2022-11-25
CMD043115,CLI01337,P036,Sep 30 2023,1,899,KO,Marrakech,Western Union,LIV001,2023-10-09
CMD025071,CLI01629,P008,Apr 06 2024,3,1299,livré,Tanger,Apple Pay,LIV004,2024-04-14
CMD032983,CLI04118,P027,Aug 17 2022,2,699,livre,Safi,Western Union,LIV011,2022-08-19
CMD046618,CLI00997,P041,24/01/2023,3,89,livre,Tanger,Virement bancaire,LIV007,2023-01-28
CMD024398,CLI01584,P003,2022-04-11,1,11999,livré,Tanger,Google Pay,LIV007,2022-04-12
CMD003666,CLI03203,P043,Jul 10 2024,1,59,retourne,Tanger,PayPal,LIV004,2024-07-14
CMD033895,CLI01122,P027,25/05/2022,0,699,DONE,Tanger,Carte bancaire,LIV007,2022-05-28
CMD006619,CLI04171,P004,08/10/2024,2,3999,KO,Tanger,Wafacash,LIV004,2024-10-15
CMD015265,CLI02886,P006,22/12/2022,1,3499,OK,Tanger,Virement bancaire,LIV001,2022-12-31
CMD043154,CLI00032,P020,23/03/2024,1,2899,LIVRE,Casablanca,Cash à la livraison,LIV012,2024-03-25
CMD017803,CLI02240,P027,2024-11-01,2,699,livré,Meknès,PayPal,LIV004,2024-11-06
CMD003995,CLI00211,P020,22/03/2024,1,2899,livré,Agadir,Western Union,LIV015,2024-04-01
CMD034535,CLI03604,P007,Sep 24 2024,4,2299,LIVRE,Fès,Western Union,LIV003,2024-09-26
CMD027899,CLI03924,P004,14/09/2024,1,3999,LIVRE,Rabat,Apple Pay,LIV004,2024-09-17
CMD003113,CLI03178,P036,2023-02-12,1,899,LIVRE,Agadir,PayPal,LIV008,2023-02-20
CMD034844,CLI03016,P034,2023-04-12,1,599,livré,taza,Western Union,LIV007,2023-04-15
CMD034388,CLI00106,P012,06/03/2024,5,7999,retourne,Tanger,Wafacash,LIV009,2024-03-16
CMD018096,CLI01973,P021,Jan 12 2024,1,799,DONE,Rabat,Western Union,LIV008,2024-01-22
CMD000498,CLI03122,P024,22/06/2024,2,799,livré,dar beida,Virement bancaire,LIV008,2024-07-02
CMD012412,CLI01679,P014,Nov 04 2023,2,8999,LIVRE,Tanger,PayPal,LIV004,2023-11-14
CMD037940,CLI03714,P025,06/05/2022,1,499,LIVRE,Rabat,Carte bancaire,LIV012,2022-05-10
CMD022565,CLI03428,P011,08/06/2023,1,5999,livré,Casablanca,Wafacash,LIV011,2023-06-13
